"subscribed","age","job","marital","education","default","balance","loan","contact","campaign"
FALSE,31,"services","single","secondary","no",481,"no","cellular",2
FALSE,28,"admin.","married","secondary","no",12,"no","cellular",3
FALSE,45,"blue-collar","married","primary","no",0,"no","unknown",5
FALSE,51,"management","married","tertiary","no",176,"yes","unknown",1
FALSE,53,"management","married","primary","no",4086,"no","unknown",3
FALSE,40,"technician","married","secondary","no",257,"no","unknown",4
FALSE,53,"blue-collar","married","primary","no",53,"no","cellular",1
FALSE,31,"blue-collar","divorced","secondary","no",6,"no","cellular",1
FALSE,30,"management","married","tertiary","no",562,"no","cellular",4
FALSE,53,"entrepreneur","married","secondary","no",-118,"no","unknown",3
FALSE,40,"blue-collar","married","primary","no",2805,"no","cellular",6
FALSE,26,"management","single","secondary","no",565,"no","unknown",11
FALSE,47,"blue-collar","married","secondary","no",0,"no","cellular",1
FALSE,51,"management","married","tertiary","no",1612,"no","cellular",1
FALSE,45,"unemployed","married","primary","no",180,"yes","unknown",2
FALSE,35,"management","married","tertiary","no",0,"no","cellular",3
FALSE,36,"management","single","tertiary","no",876,"no","unknown",2
FALSE,57,"admin.","married","secondary","no",2137,"no","telephone",7
FALSE,42,"blue-collar","married","primary","no",260,"no","telephone",2
TRUE,32,"blue-collar","married","secondary","yes",-53,"no","cellular",1
TRUE,30,"management","married","tertiary","no",944,"no","cellular",2
FALSE,36,"technician","married","secondary","no",2394,"no","cellular",2
FALSE,43,"technician","married","secondary","no",297,"no","cellular",3
TRUE,69,"retired","single","tertiary","no",2144,"no","cellular",1
FALSE,31,"technician","single","tertiary","no",969,"no","cellular",1
FALSE,35,"technician","married","secondary","no",0,"no","cellular",2
FALSE,26,"entrepreneur","married","tertiary","no",37,"yes","cellular",1
FALSE,46,"technician","married","secondary","no",410,"yes","cellular",5
FALSE,30,"technician","married","secondary","no",1211,"no","cellular",1
FALSE,33,"management","single","tertiary","no",71,"no","cellular",6
FALSE,34,"management","married","tertiary","no",436,"no","cellular",1
FALSE,48,"blue-collar","married","primary","no",559,"no","unknown",2
FALSE,31,"management","married","tertiary","no",1170,"no","cellular",4
FALSE,46,"management","divorced","tertiary","no",25,"no","unknown",2
FALSE,40,"services","married","secondary","no",1325,"no","unknown",2
FALSE,39,"entrepreneur","married","secondary","no",0,"no","cellular",7
FALSE,33,"technician","single","secondary","no",647,"yes","cellular",1
FALSE,50,"blue-collar","married","primary","no",2142,"no","cellular",2
TRUE,84,"retired","divorced","primary","no",639,"no","telephone",3
FALSE,40,"blue-collar","married","primary","no",177,"yes","telephone",4
FALSE,55,"management","married","tertiary","no",236,"no","cellular",1
FALSE,40,"services","divorced","secondary","no",1959,"no","unknown",1
FALSE,46,"admin.","married","primary","no",96,"no","telephone",2
FALSE,43,"self-employed","single","tertiary","no",0,"no","unknown",1
FALSE,34,"blue-collar","married","secondary","no",250,"no","unknown",6
FALSE,35,"technician","single","secondary","no",126,"no","cellular",2
FALSE,57,"retired","married","unknown","no",1621,"no","unknown",1
TRUE,25,"student","single","secondary","no",8,"no","cellular",2
FALSE,32,"self-employed","married","tertiary","no",189,"no","unknown",2
FALSE,52,"retired","single","secondary","no",316,"no","cellular",3
FALSE,31,"self-employed","single","tertiary","yes",-282,"no","cellular",3
FALSE,34,"management","married","tertiary","no",-308,"no","cellular",2
FALSE,42,"technician","divorced","secondary","no",248,"no","cellular",4
TRUE,47,"blue-collar","divorced","primary","no",126,"no","unknown",2
TRUE,50,"self-employed","divorced","tertiary","no",13,"no","cellular",1
TRUE,30,"technician","married","secondary","no",-393,"yes","cellular",1
FALSE,33,"services","single","secondary","no",358,"no","cellular",1
FALSE,56,"technician","single","tertiary","no",917,"no","unknown",1
FALSE,34,"admin.","divorced","secondary","no",1268,"no","cellular",3
FALSE,33,"technician","married","secondary","no",-163,"yes","cellular",2
FALSE,32,"management","single","tertiary","no",473,"no","cellular",2
FALSE,34,"management","married","tertiary","no",4831,"no","cellular",1
FALSE,37,"technician","married","secondary","no",1063,"no","cellular",2
FALSE,30,"management","married","secondary","no",0,"no","cellular",3
FALSE,29,"blue-collar","married","secondary","no",424,"yes","unknown",2
FALSE,56,"unemployed","divorced","primary","no",802,"no","telephone",2
FALSE,31,"management","married","tertiary","no",430,"no","cellular",16
FALSE,59,"unknown","married","unknown","no",3940,"no","unknown",2
FALSE,36,"housemaid","married","secondary","no",2880,"no","unknown",1
FALSE,51,"blue-collar","divorced","secondary","no",1069,"no","unknown",2
FALSE,54,"self-employed","divorced","primary","no",4382,"no","telephone",4
FALSE,37,"management","married","tertiary","no",0,"no","cellular",4
FALSE,32,"technician","married","tertiary","no",3939,"no","cellular",2
FALSE,42,"self-employed","married","tertiary","no",753,"no","unknown",1
FALSE,29,"blue-collar","married","secondary","no",358,"no","cellular",5
FALSE,52,"blue-collar","married","primary","no",1141,"no","cellular",5
FALSE,40,"technician","married","secondary","no",1259,"no","unknown",5
FALSE,30,"services","married","secondary","no",227,"yes","unknown",1
TRUE,55,"entrepreneur","divorced","secondary","no",538,"no","cellular",2
FALSE,49,"management","married","tertiary","no",92,"no","unknown",2
FALSE,33,"technician","married","tertiary","no",8023,"no","cellular",1
FALSE,32,"services","single","secondary","no",2478,"yes","cellular",1
FALSE,21,"student","single","secondary","no",6844,"no","cellular",3
FALSE,42,"technician","married","secondary","no",440,"no","cellular",5
FALSE,56,"self-employed","married","secondary","no",800,"yes","cellular",1
FALSE,39,"unknown","single","secondary","no",914,"no","unknown",1
FALSE,30,"entrepreneur","single","secondary","no",638,"no","cellular",6
FALSE,55,"retired","married","secondary","no",159,"no","cellular",1
FALSE,43,"blue-collar","married","primary","no",483,"no","cellular",3
TRUE,53,"unemployed","married","secondary","no",94,"no","cellular",1
TRUE,57,"retired","married","secondary","no",1044,"no","telephone",1
FALSE,39,"self-employed","single","unknown","no",0,"no","unknown",11
FALSE,56,"technician","divorced","tertiary","no",401,"no","telephone",1
FALSE,29,"services","single","unknown","no",33,"no","unknown",1
FALSE,38,"blue-collar","married","primary","no",506,"yes","unknown",1
FALSE,59,"management","married","tertiary","no",1881,"no","cellular",2
FALSE,42,"technician","single","unknown","no",344,"no","unknown",7
FALSE,46,"blue-collar","married","primary","no",0,"no","unknown",9
FALSE,31,"admin.","married","secondary","no",3,"no","cellular",12
FALSE,35,"services","divorced","secondary","no",221,"no","cellular",1
FALSE,50,"self-employed","married","secondary","no",36,"no","cellular",10
FALSE,42,"blue-collar","married","primary","no",969,"no","cellular",1
FALSE,36,"services","single","secondary","no",760,"no","unknown",13
FALSE,25,"admin.","single","tertiary","no",220,"no","cellular",1
FALSE,42,"management","single","tertiary","no",10907,"no","cellular",3
FALSE,27,"student","single","tertiary","no",-148,"no","cellular",3
TRUE,32,"blue-collar","married","primary","no",415,"no","unknown",4
FALSE,57,"management","married","tertiary","no",1341,"no","unknown",2
FALSE,48,"blue-collar","married","secondary","no",865,"no","cellular",2
FALSE,34,"blue-collar","divorced","secondary","no",-566,"no","unknown",2
FALSE,33,"services","married","secondary","no",210,"yes","unknown",1
FALSE,26,"technician","single","secondary","no",1275,"no","unknown",9
FALSE,50,"blue-collar","married","secondary","no",579,"no","cellular",4
FALSE,60,"technician","single","tertiary","no",2934,"no","cellular",2
FALSE,47,"management","married","tertiary","no",6637,"no","cellular",2
FALSE,31,"management","married","tertiary","no",271,"no","cellular",1
FALSE,52,"technician","married","tertiary","no",0,"no","cellular",3
FALSE,36,"services","married","secondary","no",472,"no","unknown",1
FALSE,43,"blue-collar","married","primary","no",487,"no","unknown",2
FALSE,30,"technician","single","tertiary","no",699,"no","cellular",4
FALSE,32,"blue-collar","married","secondary","no",150,"no","cellular",1
FALSE,31,"management","single","tertiary","no",1130,"no","cellular",3
FALSE,29,"management","single","secondary","no",584,"no","unknown",19
FALSE,48,"services","divorced","secondary","no",3186,"yes","cellular",1
TRUE,32,"services","single","secondary","no",133,"no","cellular",1
FALSE,30,"housemaid","single","tertiary","no",868,"no","cellular",2
TRUE,48,"blue-collar","married","secondary","no",480,"no","cellular",1
FALSE,51,"blue-collar","married","unknown","no",1883,"no","unknown",1
TRUE,34,"management","married","tertiary","no",606,"no","cellular",1
FALSE,35,"blue-collar","married","secondary","no",603,"no","cellular",2
FALSE,49,"management","single","primary","no",548,"no","telephone",6
FALSE,36,"unemployed","married","secondary","no",-872,"yes","cellular",1
FALSE,37,"blue-collar","divorced","secondary","no",33,"no","cellular",2
FALSE,37,"management","married","tertiary","no",1689,"no","unknown",2
FALSE,49,"blue-collar","married","primary","no",902,"no","unknown",2
FALSE,44,"services","divorced","secondary","no",0,"yes","unknown",1
FALSE,40,"student","married","secondary","no",260,"no","cellular",1
FALSE,57,"technician","married","secondary","no",589,"no","cellular",1
FALSE,39,"technician","married","secondary","no",626,"no","cellular",2
FALSE,38,"services","married","secondary","no",0,"yes","cellular",6
FALSE,51,"blue-collar","divorced","secondary","no",78,"no","unknown",2
TRUE,27,"blue-collar","single","secondary","no",3792,"no","cellular",2
FALSE,38,"blue-collar","single","tertiary","no",14058,"no","telephone",20
TRUE,30,"technician","single","secondary","no",-522,"yes","cellular",2
FALSE,36,"student","single","unknown","no",386,"no","unknown",2
TRUE,37,"unemployed","married","secondary","no",1978,"no","cellular",1
FALSE,53,"admin.","married","secondary","no",459,"no","cellular",6
TRUE,38,"unemployed","married","tertiary","no",2812,"no","cellular",1
FALSE,48,"management","married","tertiary","no",5057,"yes","cellular",1
FALSE,26,"housemaid","married","secondary","no",-759,"no","cellular",1
TRUE,33,"blue-collar","single","secondary","no",-416,"no","unknown",2
FALSE,47,"technician","married","unknown","no",2106,"no","unknown",1
FALSE,45,"management","divorced","tertiary","no",220,"no","unknown",4
FALSE,32,"blue-collar","divorced","secondary","no",0,"no","unknown",2
TRUE,69,"retired","married","unknown","no",426,"no","telephone",1
TRUE,65,"unknown","married","unknown","no",4717,"no","telephone",1
FALSE,37,"blue-collar","married","secondary","no",395,"no","unknown",2
FALSE,45,"blue-collar","divorced","primary","no",0,"no","cellular",2
FALSE,36,"blue-collar","married","secondary","no",-206,"no","unknown",2
TRUE,62,"self-employed","divorced","tertiary","no",6,"no","cellular",1
FALSE,37,"management","married","tertiary","no",4039,"yes","cellular",2
TRUE,39,"services","divorced","secondary","no",687,"no","cellular",1
TRUE,38,"technician","single","secondary","no",-242,"no","cellular",3
FALSE,31,"management","married","tertiary","no",582,"no","cellular",2
FALSE,58,"blue-collar","divorced","primary","no",8218,"no","cellular",10
FALSE,44,"management","single","tertiary","no",1424,"no","cellular",2
TRUE,31,"blue-collar","married","secondary","no",92,"no","unknown",1
TRUE,33,"technician","single","secondary","no",2085,"no","cellular",2
TRUE,36,"technician","single","tertiary","no",197,"no","cellular",1
FALSE,31,"technician","single","secondary","no",2305,"no","cellular",1
FALSE,45,"admin.","married","secondary","no",-547,"no","unknown",2
FALSE,30,"technician","single","tertiary","no",411,"no","cellular",1
FALSE,34,"blue-collar","married","secondary","no",584,"no","cellular",2
FALSE,34,"management","married","tertiary","no",997,"yes","cellular",1
FALSE,39,"admin.","divorced","secondary","no",83,"no","cellular",6
FALSE,41,"management","married","tertiary","no",6563,"no","cellular",8
FALSE,32,"services","single","secondary","no",0,"no","cellular",13
FALSE,32,"management","single","tertiary","no",0,"no","cellular",6
FALSE,36,"blue-collar","married","primary","no",398,"no","unknown",1
FALSE,35,"admin.","married","tertiary","no",1145,"no","cellular",2
TRUE,32,"management","single","tertiary","no",2,"no","cellular",2
FALSE,33,"management","single","tertiary","no",201,"no","cellular",1
FALSE,49,"entrepreneur","married","primary","no",563,"no","unknown",1
FALSE,35,"management","married","tertiary","no",3161,"no","cellular",2
FALSE,31,"technician","married","secondary","no",0,"yes","cellular",6
FALSE,42,"management","married","secondary","no",1331,"no","cellular",2
TRUE,34,"housemaid","married","primary","no",2929,"no","cellular",2
FALSE,32,"services","married","secondary","yes",-220,"yes","cellular",2
FALSE,29,"management","single","tertiary","no",5980,"no","unknown",1
FALSE,32,"services","single","secondary","no",48,"no","cellular",3
FALSE,50,"housemaid","single","unknown","no",0,"no","telephone",8
FALSE,58,"retired","married","secondary","no",3382,"yes","cellular",2
TRUE,59,"technician","married","secondary","no",2308,"no","cellular",1
TRUE,25,"student","married","tertiary","no",10,"no","cellular",4
FALSE,57,"services","married","secondary","no",162,"no","unknown",1
FALSE,30,"blue-collar","single","secondary","no",1073,"no","cellular",4
FALSE,26,"services","single","secondary","no",1700,"no","cellular",5
FALSE,50,"services","single","primary","no",148,"no","unknown",2
FALSE,39,"services","married","secondary","no",0,"no","cellular",1
FALSE,45,"blue-collar","married","primary","no",185,"no","cellular",3
FALSE,37,"management","divorced","tertiary","no",896,"yes","cellular",2
FALSE,47,"blue-collar","divorced","primary","no",1279,"no","cellular",2
FALSE,50,"technician","married","tertiary","no",199,"yes","cellular",2
FALSE,40,"management","married","secondary","no",99,"no","cellular",5
FALSE,35,"blue-collar","married","primary","no",378,"no","unknown",3
TRUE,53,"management","married","tertiary","no",15,"no","cellular",2
FALSE,35,"admin.","married","secondary","no",147,"yes","cellular",1
